-3.985576167109261860e+03,-7.784917972915610335e+03,-7.753262984177064027e+03,-4.861168573324012527e+02,-1.147799885228625044e+03,-3.884556573054073851e+03,-5.285004605927589182e+03,-4.497650493691507108e+03,3.469962002894812031e+03,-5.232324408658560969e+03,-2.330940341882274424e+03,-1.145203244866850810e+03,2.457617660062047378e+02,1.261002946258202201e+03,1.333914377262406106e+03,-3.276103602244069890e+01,-1.206276858982027079e+03,9.923339172295171693e+02,-7.284318596682636553e+02,-1.033499006306175488e+03,3.126104177242703827e+03,-8.535382105647739763e+02,3.290211059850567835e+03,3.155453467307214851e+03,-4.807256182553756503e+02,1.064097549990820681e+02,1.922212496433341585e+03,6.720688027310291091e+02,-3.413761745771429901e+02,-4.744858833094919532e+02,1.045240318211338945e+03,-4.450271849303545082e+02,-3.124244770619492101e+03,-3.883278058460222724e+02,-4.581202637826639830e+02,-4.824776340423429701e+02,2.433656418320671946e+03,-1.217552098722629580e+03,-4.114988900098196609e+02,3.249062122335477056e+02,-9.381251552159220637e+02,-1.194218617762075354e+02,1.293880246495701840e+02,-1.814357112294546369e+03,-5.029595950513624558e+01,-7.502783145347808613e+01,-4.967679651056709531e+02,-5.711441395872607245e+02,2.197665322574637798e+02,6.305342615090527261e+02
1.542725862851091733e+03,1.524265236399151718e+03,-9.628753616926550762e+01,-2.855937471601991433e+02,4.635871493510186156e+03,-1.757314644862401337e+03,-4.041699157563341487e+02,-6.228900445160800700e+03,-5.566997926043023881e+02,3.428772133083684821e+03,-1.750562444334254906e+03,2.018452061766237193e+03,-2.817870091701278398e+03,4.102341248118817930e+03,1.767916783917203247e+02,1.176644431711406924e+03,2.612920544415153472e+02,-5.945259009615446075e+02,-1.146067766310427487e+03,2.067800752033860590e+03,-5.157739978648557155e+01,-8.678972571565724081e+01,-3.508506306472189067e+02,-7.282938282742525189e+02,1.627415218274422386e+03,-1.421686141694960952e+02,1.358321167640168142e+03,-1.115169409097765083e+03,1.554982199515779712e+03,-6.848722768232828457e+02,3.363426335176796442e+02,-7.451802696811814712e+02,2.087705887330046608e+03,2.403817962149592859e+03,6.400937127221366154e+02,-2.101728735737005138e+02,-7.891855671925452498e+02,7.908441282508636050e+02,1.459310371980802984e+03,-6.590513873046292019e+02,7.957543551883301234e+02,5.293761502547151849e+02,-1.130288457747070197e+03,8.759994053979776254e+02,7.272610482366325186e+02,-8.967583406748472044e+02,-1.371521367238564153e+02,-8.682043320993331008e+02,-1.048628096665841213e+03,3.317182681949118432e+02
-1.022359869451970371e+04,6.947557649148284327e+03,-7.590586223191412785e+01,-1.608950621054319981e+03,-1.571271079172712916e+03,4.678086322175923669e+03,1.035679261562725287e+03,-7.452754619220440873e+02,3.937186479409147978e+03,-9.790727380581722983e+00,-4.917260690320416643e+02,-1.781510931155631624e+03,-1.117121008940167712e+03,-1.287551793394421793e+03,-1.409626791166307669e+02,1.586710685961651564e+02,1.189207281879651532e+02,-2.737455862163353231e+03,1.715547173911843402e+03,1.699344328882485797e+03,1.786881122961706296e+03,2.397030483179775274e+03,1.340109841741447781e+03,2.435906101715680052e+03,-6.352047630351589760e+02,9.107837263468115907e+01,-2.397356470165401561e+02,2.389682838373074105e+02,-7.598269395175894942e+02,6.078669701094523816e+02,-6.379749877193596603e+02,9.663934753433775313e+02,1.252928168472396692e+03,-2.014723520556874746e+03,-1.265090036080448925e+02,1.065013608788620786e+03,1.014095925333075684e+03,2.097019638908973320e+03,-4.369758861363348501e+02,-1.126550227753582021e+03,-1.044919417774741532e+03,-7.333460002226726147e+02,-2.506582841860635540e+02,1.217810888901807687e+02,1.003832321420287030e+03,8.061440574038024351e+02,-2.956989894397069634e+02,3.722212700928006370e+02,-3.850144907855368501e+02,-1.086141117787668236e+03
-9.158931385103234106e+02,-1.331686814850911469e+04,-1.320055832898780136e+04,-2.283655729671263998e+03,4.168568899485516340e+03,6.291916494090637570e+02,1.573634008144985501e+03,4.231617310104612102e+02,-1.434758258520956588e+03,-1.102103514793368220e+02,2.347563517998450607e+03,3.438789937087162230e+02,8.987586257494903919e+01,6.558258203272406490e+02,-3.914726535340887494e+02,2.848929982870895401e+02,3.866301726789216445e+03,-1.723617007304567551e+03,7.935382255641720803e+02,-1.991699159061157900e+02,3.212889675634331525e+03,2.540010036334825827e+01,2.040927267894177248e+03,1.100252126626760628e+03,-4.104778811032448971e+02,8.441862702698496150e+02,9.750173294760234057e+02,-3.067736242247188443e+02,4.705652356634987541e+02,3.712150008853178065e+02,-1.025962573847292134e+02,2.108610463033403164e+02,6.610330097774568969e+01,-8.875905738932619471e+00,-6.003212827746926905e+02,1.638984498519155864e+02,3.881566578290238567e+02,1.908233702961057077e+02,-1.122417204970896734e+02,-2.075200998557386356e+02,-8.398264502129870834e+01,3.773284500912004802e+01,-2.928519979922533594e+02,1.082408731179164505e+02,-4.566894145674229435e+02,-1.718441656042906516e+02,-1.556815481822420963e+02,-1.019241088418250314e+02,-3.575005371635979401e+01,6.086938519236954335e+02
9.195537898843409494e+03,2.951367086507807016e+03,-4.232008914907373196e+02,-4.682865696213885712e+03,-2.751098283698016985e+03,8.910413869011018733e+02,-1.736016875001168728e+03,3.642309651046553540e+02,6.219631054992162262e+02,1.681498177799642008e+03,5.517299843147445699e+02,-3.161360992427276415e+03,-2.468559399931995358e+03,-2.887156035056232668e+03,-1.547243969975259233e+03,-1.328329715143643625e+03,4.194773971338327669e+02,-9.147246210587856297e+01,-9.910772104929482111e+02,-3.526432955173887649e+02,-5.620404110618308096e+02,-2.151133664057313581e+03,8.173242738712305027e+02,-5.558916124837242023e+02,1.964676825329931489e+03,-1.955714332368046144e+03,1.147201229672888530e+03,-1.812003734657815357e+03,-4.087667638285923317e+02,4.150977093403102458e+01,-1.985154347647397799e+02,2.491490767616516223e+03,-2.318344009416409790e+03,-5.103494937617371647e+02,9.022182970449881623e+01,1.153449290775937470e+03,-6.728071828966727708e+02,1.272373055313633358e+03,-6.764048529048878891e+02,-2.327446112665811597e+03,-1.291914327239389308e+02,1.807094119507525534e+02,-1.140863840581885370e+03,-4.412694422937925083e+02,-1.239325563403436263e+03,1.203221534283318988e+03,-2.788811559578682591e+02,-9.391915147001693640e+02,8.857595549571203719e+02,1.357121046413242027e+02
-9.301543325470207492e+03,8.550569931406302203e+03,6.429222517648272515e+03,3.437585434886875078e+02,-5.800459254707674518e+03,7.644257380745293631e+03,-1.995945716737662224e+03,2.992167657366575440e+03,-2.659159388088720334e+03,-1.063227744802363759e+03,-3.743879472672786619e+02,9.280296235295820679e+02,-2.544475989518421557e+03,-1.886316114416546952e+03,-1.437604221922706074e+03,-2.722941183098571969e+02,-1.286859873662677046e+03,1.215275811278586843e+03,-8.251881671232970348e+02,-1.775894241253192831e+03,-3.818390711051238213e+02,-6.367226716464248284e+02,-2.587669434736314997e+02,-1.716515129109135842e+03,2.259239741176173084e+03,7.158599430545148152e+02,-1.365854997743286425e+01,-3.540433904831159566e+02,2.605248987624391361e+02,-2.689940721668264700e+02,-1.344722646951290699e+03,-7.164027882369255167e+02,1.420941721828212678e+02,9.338768666309255195e+02,-6.247669180963797686e+01,-6.592375052996316072e+02,-4.602305627755099522e+02,-1.064088149540473296e+03,-3.352104568251505157e+02,-5.859809923958721356e+02,-1.399513116047701033e+03,3.256663655216460711e+02,2.729818490176379555e+02,-1.924394104665301484e+03,-2.190729950507863464e+02,5.427806107506443141e+02,-4.460368982596787077e+02,1.772238601995665874e+02,2.429916981840424341e+03,-1.598941911244656694e+03
-5.761673252129579851e+03,-1.496493545175366762e+03,4.119885561543420408e+03,8.420835007082945594e+03,3.579191374002155499e+03,-1.079394054193103329e+03,-1.587857670055199833e+03,-1.505474573223487596e+03,1.959349901827592475e+03,7.704496953784199604e+02,-1.365665905463000854e+03,1.796393470613628097e+03,-2.298863781719249801e+03,-1.224004916808840107e+03,-3.952754982595557976e+03,1.941793384213649688e+03,5.136365498962974243e+02,5.070773994435547138e+03,-1.378707126608603630e+03,-1.675564346548243975e+03,5.090990568843543542e+02,-9.680474157707266158e+01,-1.231018063159056965e+03,3.156802025116034656e+03,-3.404316166623254503e+03,1.203902437892543503e+03,-2.332526857389915222e+03,4.044367164977172251e+03,1.735381204228889601e+03,3.277133865673466744e+02,-1.190880053015540398e+03,-7.779112625276371773e+02,-8.494030537532917151e+02,-4.999742843282592730e+01,1.787380888940411751e+03,-1.666892547052539612e+03,1.148989502653229010e+03,-1.223926105369477455e+03,-1.106623338596916483e+03,-1.484720910720696793e+03,-4.740053372911946212e+02,-1.079902326123619559e+03,8.182997931296414436e+02,6.448313181641095753e+02,-1.445972108641624914e+02,-6.003011095707071263e+02,5.779007598127806205e+02,-1.354088261099025203e+03,-2.032013943202845894e+03,1.653285338924702046e+02
-3.833267002858652177e+03,9.689121694567276791e+03,-4.592308165168320556e+03,1.086969119823463916e+04,1.696659601726938504e+01,-5.700293401992043073e+03,3.026089610133671158e+03,-1.895682284069259538e+02,3.050530674710800213e+03,1.593037634988205809e+03,-4.125308418261789484e+03,2.802634894802885356e+03,-3.593999365582519090e+02,-9.576985288714246281e+01,2.563027792784995199e+03,-5.966534635509285636e+02,2.113460008664557790e+03,2.704403542479374664e+03,-2.867002131171142992e+03,-1.482129074802073774e+02,-8.690621268576944658e+02,2.110209136737991685e+03,4.885300283392641774e+01,-2.793937701479871407e+02,5.609208721013355614e+01,2.449961398134495539e+03,1.845422842517266190e+03,2.400259405424218585e+03,-1.140134481607911084e+03,1.301823334946644081e+03,4.540723999813139358e+02,-8.284242381237947939e+02,1.147011651626184857e+03,-2.049564675013281430e+03,1.271454877623323910e+03,-1.296704156176924016e+03,6.194937966429521339e+02,-2.278092758573214269e+03,-3.861367757260897804e+01,1.144637541431167733e+02,1.159032925792243077e+03,-1.374055754835678727e+03,7.987250137686250184e+01,-3.889634800583632455e+02,7.709617246268495592e+02,1.271986125101169929e-01,1.657576953674017659e+03,1.860865726162502369e+03,-4.817719520003931848e+02,8.115701357209314892e+02
-4.986900748064843356e+03,-4.710224166614038950e+03,-3.936464144819899957e+03,1.193090856737239164e+03,-3.998082215029059171e+03,1.015455710505797356e+03,1.626431823059053158e+03,-8.356320011087412922e+02,-9.509380464298126299e+02,-1.088826491148454124e+03,-3.095798119431690793e+03,1.518410345451133935e+03,-2.137517506615735783e+03,-6.998030522300614393e+02,-1.115001824907738808e+02,-1.612497792797249758e+02,-1.652815689690760337e+02,-7.098468930652476274e+02,-7.243452474642691641e+01,-9.659211107769879163e+02,1.295973410862980700e+03,-1.046274815101075774e+03,5.206186532574052706e+01,7.058498461388748524e+01,4.828247143786631455e+02,-1.362109300175299722e+03,-1.616999956747226861e+02,-4.790625527870703593e+01,4.234503231367251601e+02,7.652761333793318954e+02,-2.863654263170649017e+01,-3.617450236409761146e+02,-3.428115941031957163e+02,1.144336912373605855e+03,-9.363140983623748070e+02,1.041967939621140658e+03,-7.316765116047337187e+02,1.251736099027399121e+02,4.622830504216336180e+02,-3.178092441644569703e+02,-4.788529638066872280e+02,-4.573790418729674911e+02,-5.585276092227093159e+02,-1.780127761543394342e+02,-3.639561862993763697e+01,-7.755139040830331965e+01,-1.553586492590553974e+02,5.463053601090878146e+02,1.051988235559706339e+02,1.338195849628056067e+02
9.687659956883122504e+03,-4.199776558348299318e+02,1.171947817374084298e+04,6.108801866952657292e+03,2.914619878940332569e+02,-2.972245232777851243e+02,7.770849276777214072e+03,-1.804641549355012785e+03,-7.085219875693017457e+03,5.030258672995339111e+03,-1.864091675571964970e+03,1.375401651270653019e+03,-2.302220771173566845e+03,1.131745174827231182e+02,7.705898836643627874e+02,-3.985484382816064681e+03,-1.915099206223424488e+01,-2.001519858714079874e+03,-3.040701336866306065e+03,5.533499064158324927e+02,-1.062501172481019694e+03,-2.782011312494529193e+03,1.110432669593901210e+03,-7.228744759360591843e+02,2.351113052845639231e+03,-1.057487989622656187e+03,-2.925654681798016099e+03,3.358602029417660901e+02,-6.112863920006069520e+02,-7.107628509417730811e+02,-3.178919660861632224e+02,6.217165255418909737e+02,2.019809334697590657e+02,-9.040394697703266047e+02,-1.191705359778767388e+03,-9.123997890117889256e+02,-2.375734966433501256e+02,-1.762088896168773999e+03,-1.397143217999853732e+03,2.603664324156515249e+03,1.102267273869695856e+02,-6.620764701638273664e+02,-8.887049518515793523e+01,-6.881332935600759129e+02,-1.919316429715588356e+03,6.715544296576455352e+00,-6.177714304025555236e+01,1.393869805659122449e+03,3.431265833310264952e+02,2.187082666179240391e+02
